IDCompressor,Description,CMax,CStart,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
8544,"RC2-310AV",0,0,46862,1511.59,-1395.71,47.994,-81.631,50.054,0.5142,-1.3005,1.0518,-0.2305,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8545,"RC2-320AV",0,0,42711,1359.97,-1060.23,44.283,-72.80800000000001,41.482,0.4451,-1.199,0.9373,-0.1606,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8546,"RC2-340AV",0,0,49572,1582.44,-1424.11,50.655,-85.443,51.919,0.5405,-1.3743,1.1019,-0.2316,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8547,"RC2-370AV",0,0,49501,1564.82,-1215.05,51.109,-83.831,47.801,0.5151,-1.3853,1.08,-0.1829,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8548,"RC2-410AV",0,0,59454,1891.9,-1689.06,60.711,-102.147,61.896,0.647,-1.6477,1.3176,-0.2733,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8549,"RC2-430AV",0,0,64785,2073.44,-1912.07,65.709,-112.862,69.34699999999999,0.7069,-1.7942,1.4659,-0.3217,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8550,"RC2-470AV",0,0,64507,2110.11,-1702.15,68.81699999999999,-113.223,64.669,0.7113,-1.8594,1.456,-0.2661,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8551,"RC2-510AV",0,0,70341,2326.94,-1890.53,75.61,-124.774,71.208,0.7806,-2.0399,1.603,-0.2983,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8552,"RC2-550AV",0,0,73598,2338.02,-1850.03,76.994,-125.678,71.938,0.7983,-2.0882,1.6204,-0.2821,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8553,"RC2-580AV",0,0,70563,2012.9,-1468.78,68.761,-108.933,62.859,0.7196,-1.8911,1.4185,-0.1989,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8554,"RC2-620AV",0,0,80866,2540.22,-1965.46,83.19,-136.167,77.699,0.8404,-2.2569,1.7554,-0.2942,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8555,"RC2-710AV",0,0,92923,2908.85,-2246.29,95.404,-155.978,89.038,0.965,-2.5895,2.0115,-0.3352,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8556,"RC2-790AV",0,0,97674,2896.17,-2165.99,97.246,-156.12,89.676,1.0035,-2.6599,2.0246,-0.3065,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8557,"RC2-830AV",0,0,108584,3343.86,-2558.09,110.444,-179.586,102.705,1.124,-3.0047,2.3198,-0.3761,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8558,"RC2-930AV",0,0,116570,3240.44,-2323.8,111.997,-175.839,101.785,1.183,-3.0916,2.2961,-0.3044,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8559,"RC2-100AV",0,0,5685,-200.98,320.1,-2.509,9.260999999999999,-2.52,0.0113,0.0141,-0.0645,0.0526,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8560,"RC2-1020AV",0,0,57346,-2027.4,3229.05,-25.306,93.419,-25.417,0.114,0.1421,-0.6506999999999999,0.5304,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8561,"RC2-1130AV",0,0,64421,-2277.52,3627.43,-28.428,104.944,-28.553,0.128,0.1596,-0.731,0.5958,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8562,"RC2-1270AV",0,0,71694,-2534.64,4036.95,-31.638,116.792,-31.776,0.1425,0.1776,-0.8135,0.6631,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8563,"RC2-140AV",0,0,7437,-262.91,418.75,-3.282,12.115,-3.296,0.0148,0.0184,-0.0844,0.0688,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8564,"RC2-1530AV",0,0,80611,-2849.9,4539.06,-35.573,131.318,-35.729,0.1602,0.1997,-0.9147,0.7456,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8565,"RC2-180AV",0,0,9273,-327.84,522.16,-4.092,15.106,-4.11,0.0184,0.023,-0.1052,0.0858,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8566,"RC2-200AV",0,0,10810,-382.18,608.71,-4.77,17.61,-4.791,0.0215,0.0268,-0.1227,0.1,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8567,"RC2-230AV",0,0,13444,-475.28,756.99,-5.933,21.9,-5.959,0.0267,0.0333,-0.1525,0.1243,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8568,"RC2-260AV",0,0,13805,-488.07,777.35,-6.092,22.489,-6.119,0.0274,0.0342,-0.1566,0.1277,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8569,"RC2-300AV",0,0,15789,-558.1900000000001,889.04,-6.967,25.72,-6.998,0.0314,0.0391,-0.1791,0.146,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8570,"RC2-310AV",0,0,16817,-594.55,946.95,-7.421,27.396,-7.454,0.0334,0.0417,-0.1908,0.1555,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8571,"RC2-320AV",0,0,16829,-594.95,947.59,-7.426,27.414,-7.459,0.0334,0.0417,-0.1909,0.1557,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8572,"RC2-340AV",0,0,18157,-641.9,1022.36,-8.012,29.578,-8.047000000000001,0.0361,0.045,-0.206,0.1679,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8573,"RC2-370AV",0,0,19598,-692.85,1103.5,-8.648,31.925,-8.686,0.0389,0.0486,-0.2224,0.1813,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8574,"RC2-410AV",0,0,21909,-774.5599999999999,1233.64,-9.667999999999999,35.69,-9.711,0.0435,0.0543,-0.2486,0.2026,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8575,"RC2-430AV",0,0,23457,-829.3,1320.83,-10.351,38.213,-10.397,0.0466,0.0581,-0.2662,0.217,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8576,"RC2-470AV",0,0,24723,-874.05,1392.11,-10.91,40.275,-10.958,0.0491,0.0613,-0.2805,0.2287,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8577,"RC2-510AV",0,0,26723,-944.77,1504.75,-11.793,43.533,-11.844,0.0531,0.06619999999999999,-0.3032,0.2472,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8578,"RC2-550AV",0,0,28837,-1019.49,1623.75,-12.725,46.976,-12.781,0.0573,0.07140000000000001,-0.3272,0.2667,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8579,"RC2-580AV",0,0,29735,-1051.26,1674.34,-13.122,48.44,-13.179,0.0591,0.0737,-0.3374,0.275,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8580,"RC2-620AV",0,0,32148,-1136.56,1810.21,-14.187,52.371,-14.249,0.0639,0.0796,-0.3648,0.2973,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8581,"RC2-710AV",0,0,36844,-1302.58,2074.63,-16.259,60.021,-16.33,0.0732,0.09130000000000001,-0.4181,0.3408,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8582,"RC2-790AV",0,0,40252,-1423.05,2266.51,-17.763,65.572,-17.841,0.08,0.0997,-0.4567,0.3723,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8583,"RC2-830AV",0,0,43722,-1545.72,2461.88,-19.294,71.224,-19.378,0.08690000000000001,0.1083,-0.4961,0.4044,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8584,"RC2-930AV",0,0,49825,-1761.48,2805.53,-21.987,81.166,-22.083,0.099,0.1234,-0.5653,0.4608,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8585,"RC2-1020AVI",0,0,39165,346.83,2699.18,104.034,-83.271,20.337,1.4216,-3.1968,1.6487,0.2046,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8586,"RC2-1270AVI",0,0,31140,-981.25,4843.9,95.69499999999999,-32.615,-12.474,1.5352,-3.1723,1.1991,0.5639999999999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8587,"RC2-140AVI",0,0,6583,124.33,210.46,14.97,-16.177,6.797,0.2029,-0.4675,0.296,-0.0128,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8588,"RC2-260AVI",0,0,11914,200.87,425.29,27.284,-27.983,11.424,0.3754,-0.8484,0.517,-0.0113,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8589,"RC2-300AVI",0,0,14414,230.81,450.99,31.911,-30.737,13.073,0.4499,-0.9689,0.5548999999999999,-0.0045,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8590,"RC2-340AVI",0,0,15872,231.32,575.61,35.898,-33.495,13.572,0.5074,-1.0938,0.6149,0.0067,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8591,"RC2-410AVI",0,0,18789,261.52,723.99,42.905,-39.462,15.623,0.6071,-1.3092,0.73,0.0143,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8592,"RC2-470AVI",0,0,18668,267.1,1017.09,48.601,-42.353,12.547,0.666,-1.4747,0.7916,0.0576,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8593,"RC2-550AVI",0,0,20128,208.81,1321.58,53.15,-43.612,11.148,0.7208,-1.6276,0.85,0.0954,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8594,"RC2-620AVI",0,0,21252,138.49,1571.26,56.963,-43.855,9.903,0.7874,-1.7595,0.8902,0.1269,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8595,"RC2-1020AVI",0,0,-47328,-6235.52,9468.610000000001,-70.76300000000001,255.602,-145.748,0.0367,1.0019,-2.1766,1.2834,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8596,"RC2-1270AVI",0,0,-59169,-7795.63,11837.63,-88.467,319.553,-182.214,0.0458,1.2526,-2.7212,1.6045,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8597,"RC2-140AVI",0,0,-6138,-808.63,1227.9,-9.177,33.147,-18.901,0.0048,0.1299,-0.2823,0.1664,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8598,"RC2-260AVI",0,0,-11394,-1501.12,2279.45,-17.035,61.533,-35.087,0.008800000000000001,0.2412,-0.524,0.309,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8599,"RC2-300AVI",0,0,-13031,-1716.79,2606.95,-19.483,70.374,-40.128,0.0101,0.2758,-0.5993000000000001,0.3534,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8600,"RC2-340AVI",0,0,-14985,-1974.25,2997.9,-22.404,80.92700000000001,-46.146,0.0116,0.3172,-0.6892,0.4064,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8601,"RC2-410AVI",0,0,-18081,-2382.25,3617.44,-27.035,97.652,-55.682,0.014,0.3828,-0.8316,0.4903,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8602,"RC2-470AVI",0,0,-20404,-2688.25,4082.1,-30.507,110.195,-62.835,0.0158,0.4319,-0.9384,0.5533,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8603,"RC2-550AVI",0,0,-23799,-3135.58,4761.36,-35.584,128.532,-73.291,0.0184,0.5038,-1.0945,0.6454,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8604,"RC2-620AVI",0,0,-26532,-3495.65,5308.13,-39.67,143.291,-81.70699999999999,0.0206,0.5617,-1.2202,0.7195,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8605,"RC2-100B",0,0,30968,1080.84,-1417.63,21.188,-50.565,35.835,0.1784,-0.5431,0.5886,-0.2067,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8606,"RC2-1020B",0,0,288255,9763.4,-12116.44,188.851,-434.684,298.579,1.441,-4.6622,4.8184,-1.5095,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8607,"RC2-1130B",0,0,339182,11903.68,-14722.17,231.393,-532.374,361.363,1.7429,-5.6827,5.9158,-1.8915,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8608,"RC2-1270B",0,0,335279,10229.52,-13262.17,191.802,-448.527,327.497,1.5534,-4.7867,4.9127,-1.5284,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8609,"RC2-140B",0,0,42055,1496.91,-1925.53,29.264,-68.20999999999999,47.422,0.238,-0.7252,0.7696,-0.2649,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8610,"RC2-1530B",0,0,422095,14753.44,-18253.72,286.629,-659.489,448.247,2.1621,-7.0433,7.3263,-2.3372,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8611,"RC2-180B",0,0,49076,1728.82,-2137.4,33.623,-77.355,52.442,0.2529,-0.8253,0.8598,-0.2755,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8612,"RC2-200B",0,0,59058,2124.55,-2673.8,41.606,-97.708,66.715,0.3259,-1.0438,1.1175,-0.3746,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8613,"RC2-230B",0,0,76269,2717.62,-3482.1,53.182,-123.039,85.295,0.428,-1.309,1.3781,-0.4715,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8614,"RC2-260B",0,0,77942,2773.72,-3547.74,54.271,-125.498,86.917,0.4357,-1.3358,1.4051,-0.479,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8615,"RC2-300B",0,0,84287,2987.98,-3691.95,58.162,-133.799,90.521,0.4365,-1.4263,1.4878,-0.4783,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8616,"RC2-310B",0,0,90215,3209.23,-3964.04,62.498,-143.768,97.15600000000001,0.4685,-1.5319,1.599,-0.5151,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8617,"RC2-320B",0,0,84614,2866.56,-3557.34,55.449,-127.628,87.65900000000001,0.4231,-1.3688,1.4148,-0.4433,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8618,"RC2-340B",0,0,95891,3372.93,-4170.66,65.586,-150.892,102.346,0.4936,-1.6102,1.677,-0.5369,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8619,"RC2-370B",0,0,98097,3311.46,-4110.9,64.02200000000001,-147.368,101.341,0.4891,-1.5813,1.6332,-0.5106000000000001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8620,"RC2-410B",0,0,115173,4037.39,-4993.88,78.47,-180.54,122.593,0.5913,-1.9274,2.006,-0.641,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8621,"RC2-470B",0,0,127558,4409.31,-5461.22,85.533,-196.824,134.272,0.6478,-2.1052,2.1849,-0.6927,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8622,"RC2-510B",0,0,139015,4835.24,-5985.2,93.876,-216.006,147.055,0.7094,-2.3084,2.3988,-0.7632,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8623,"RC2-550B",0,0,145749,4958.19,-6150.53,95.964,-220.872,151.49,0.7311,-2.3675,2.4491,-0.7692,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8624,"RC2-580B",0,0,142431,4523.61,-5759.39,86.104,-199.725,142.235,0.6851,-2.1411,2.1998,-0.6849,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8625,"RC2-620B",0,0,160299,5394.38,-6698.71,104.246,-239.965,165.193,0.7973,-2.576,2.6587,-0.8297,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8626,"RC2-710B",0,0,184227,6189.04,-7686.81,119.574,-275.253,189.596,0.9151,-2.9556,3.0494,-0.9506,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8627,"RC2-790B",0,0,194102,6352.02,-7909.82,122.255,-281.519,195.682,0.945,-3.034,3.1128,-0.9547,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8628,"RC2-830B",0,0,215432,7179.61,-8924.15,138.551,-318.972,220.316,1.0636,-3.4288,3.5316,-1.0956,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8629,"RC2-930B",0,0,235011,7389.63,-9391.02,140.58,-325.791,232.375,1.1201,-3.5029,3.5864,-1.1036,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8630,"RC2-100B",0,0,18203,313.6,-189.05,3.098,-14.112,12.042,0.0165,-0.1319,0.2076,-0.0395,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8631,"RC2-1020B",0,0,195192,3954.92,-2337.62,48.238,-162.585,123.704,0.2573,-1.499,2.1366,-0.3407,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8632,"RC2-1130B",0,0,216635,4458.14,-2632.01,55.465,-181.116,136.432,0.3003,-1.6665,2.347,-0.3659,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8633,"RC2-1270B",0,0,244021,4997.58,-2953.17,61.145,-202.232,153.133,0.3214,-1.8369,2.6195,-0.4065,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8634,"RC2-140B",0,0,25004,471.13,-266.06,5.302,-20.519,15.91,0.0294,-0.1934,0.2874,-0.0458,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8635,"RC2-1530B",0,0,281037,5724.16,-3356.61,69.371,-231.346,175.476,0.3592,-2.0961,3.001,-0.4592,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8636,"RC2-180B",0,0,32371,651.71,-395.06,8.031000000000001,-27.49,21.048,0.0456,-0.2593,0.3675,-0.0626,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8637,"RC2-200B",0,0,34675,666.85,-380.61,7.754,-28.661,22.084,0.043,-0.2706,0.3953,-0.0633,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8638,"RC2-230B",0,0,44938,904.67,-548.4400000000001,11.149,-38.165,29.222,0.0634,-0.36,0.5102,-0.08699999999999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8639,"RC2-260B",0,0,46334,933.3,-565.3,11.499,-39.318,30.097,0.06519999999999999,-0.3705,0.5251,-0.0893,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8640,"RC2-300B",0,0,51473,1041.94,-614.15,12.673,-42.761,32.538,0.0672,-0.3935,0.5615,-0.08890000000000001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8641,"RC2-310B",0,0,57240,1167.02,-720.04,14.551,-48.827,37.447,0.082,-0.457,0.6465,-0.1128,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8642,"RC2-320B",0,0,58369,1186.75,-708.51,14.622,-49.089,37.335,0.0796,-0.4556,0.6467000000000001,-0.1057,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8643,"RC2-340B",0,0,61529,1249.02,-742.27,15.318,-51.519,39.19,0.08260000000000001,-0.4767,0.6778999999999999,-0.1096,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8644,"RC2-370B",0,0,66454,1348.38,-800.25,16.514,-55.571,42.275,0.0888,-0.5137,0.731,-0.1178,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8645,"RC2-410B",0,0,73624,1502.21,-905.97,18.7,-62.529,47.54,0.1039,-0.5842000000000001,0.8258,-0.1382,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8646,"RC2-470B",0,0,85279,1748.75,-1027.97,21.612,-70.971,53.536,0.1158,-0.6514,0.9204,-0.1423,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8647,"RC2-510B",0,0,91035,1847.24,-1096.52,22.628,-76.139,57.922,0.1218,-0.704,1.0016,-0.1614,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8648,"RC2-550B",0,0,100750,2075.1,-1226.37,25.858,-84.324,63.499,0.1403,-0.7763,1.0925,-0.1707,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8649,"RC2-580B",0,0,107704,2179.64,-1283.8,26.49,-89.41200000000001,68.038,0.1402,-0.8224,1.174,-0.1856,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8650,"RC2-620B",0,0,111935,2288.73,-1379.05,28.132,-93.529,71.33799999999999,0.151,-0.8552,1.2195,-0.1988,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8651,"RC2-710B",0,0,130299,2687.88,-1591.51,33.592,-109.274,82.238,0.1831,-1.0071,1.4153,-0.2219,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8652,"RC2-790B",0,0,145236,2961.47,-1782.81,36.797,-123.131,93.621,0.2037,-1.1491,1.6255,-0.2709,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8653,"RC2-830B",0,0,154423,3142.16,-1871.78,38.3,-128.868,98.018,0.2036,-1.1788,1.6883,-0.2707,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8654,"RC2-930B",0,0,171587,3531.26,-2084.91,43.937,-143.463,108.066,0.2379,-1.3201,1.8591,-0.2898,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8655,"RC2-100B",0,0,23091,892.14,-590.51,24.683,-37.006,21.304,0.3011,-0.5367,0.4377,-0.1001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8656,"RC2-1020B",0,0,205199,6838.93,-3320.57,175.769,-238.702,132.406,2.2032,-3.3549,2.5068,-0.2488,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8657,"RC2-1130B",0,0,221963,7397.63,-3591.85,190.129,-258.202,143.222,2.3832,-3.629,2.7116,-0.2691,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8658,"RC2-1270B",0,0,264682,8821.379999999999,-4283.13,226.721,-307.896,170.787,2.8418,-4.3275,3.2335,-0.3209,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8659,"RC2-140B",0,0,31712,1227.8,-856.33,32.349,-50.33,29.388,0.3749,-0.6958,0.5852000000000001,-0.1385,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8660,"RC2-1530B",0,0,298374,9944.290000000001,-4828.35,255.581,-347.089,192.527,3.2036,-4.8783,3.6451,-0.3617,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8661,"RC2-180B",0,0,36889,1371.31,-834.84,36.216,-53.064,29.801,0.4332,-0.7441,0.5933,-0.1117,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8662,"RC2-200B",0,0,42208,1591.03,-990.88,42.119,-62.266,34.998,0.4993,-0.8724,0.7006,-0.1379,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8663,"RC2-230B",0,0,50330,1869.4,-1136.48,49.364,-72.28700000000001,40.596,0.5908,-1.0138,0.8079,-0.1517,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8664,"RC2-260B",0,0,55698,2088.5,-1289.66,55.239,-81.38800000000001,45.732,0.6571,-1.1407,0.9136,-0.1769,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8665,"RC2-300B",0,0,56122,1870.44,-908.17,48.073,-65.285,36.213,0.6026,-0.9176,0.6856,-0.068,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8666,"RC2-310B",0,0,59022,1967.09,-955.1,50.557,-68.658,38.084,0.6337,-0.965,0.721,-0.0716,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8667,"RC2-320B",0,0,61678,2055.61,-998.08,52.832,-71.748,39.798,0.6622,-1.0084,0.7534999999999999,-0.07480000000000001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8668,"RC2-340B",0,0,65491,2182.71,-1059.79,56.099,-76.184,42.259,0.7032,-1.0708,0.8001,-0.0794,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8669,"RC2-370B",0,0,71637,2387.54,-1159.25,61.363,-83.333,46.224,0.7692,-1.1712,0.8752,-0.0868,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8670,"RC2-410B",0,0,78480,2615.6,-1269.98,67.224,-91.29300000000001,50.639,0.8426,-1.2831,0.9588,-0.0951,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8671,"RC2-470B",0,0,90953,3031.29,-1471.81,77.908,-105.802,58.688,0.9765,-1.487,1.1111,-0.1103,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8672,"RC2-510B",0,0,96029,3200.46,-1553.95,82.256,-111.707,61.963,1.031,-1.57,1.1731,-0.1164,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8673,"RC2-550B",0,0,106770,3558.45,-1727.77,91.45699999999999,-124.202,68.89400000000001,1.1464,-1.7457,1.3044,-0.1294,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8674,"RC2-580B",0,0,113223,3773.52,-1832.2,96.98399999999999,-131.709,73.05800000000001,1.2157,-1.8512,1.3832,-0.1373,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8675,"RC2-620B",0,0,119287,3975.61,-1930.32,102.178,-138.762,76.97,1.2808,-1.9503,1.4573,-0.1446,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8676,"RC2-710B",0,0,137348,4577.57,-2222.59,117.649,-159.773,88.624,1.4747,-2.2456,1.6779,-0.1665,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8677,"RC2-790B",0,0,150848,5027.48,-2441.04,129.213,-175.476,97.33499999999999,1.6196,-2.4663,1.8428,-0.1829,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8678,"RC2-830B",0,0,160746,5357.39,-2601.23,137.692,-186.991,103.722,1.7259,-2.6282,1.9638,-0.1949,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8679,"RC2-930B",0,0,179258,5974.34,-2900.78,153.548,-208.525,115.667,1.9247,-2.9308,2.1899,-0.2173,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8680,"RC2-100B",0,0,22844,460.04,-174.24,3.22,-24.848,12.874,-0.0209,-0.2812,0.3305,-0.0172,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8681,"RC2-1020B",0,0,255165,6341.32,-3005.97,66.20399999999999,-308.534,142.478,-0.0295,-3.3876,3.6958,-0.1064,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8682,"RC2-1130B",0,0,281447,6995.59,-3315.64,73.045,-340.313,157.11,-0.0324,-3.7363,4.0758,-0.1167,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8683,"RC2-1270B",0,0,333173,8128.17,-3924.16,83.188,-399.078,191.065,-0.0533,-4.3864,4.836,-0.2133,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8684,"RC2-140B",0,0,30785,660.99,-273.09,5.319,-34.709,17.335,-0.022,-0.3892,0.4486,-0.0201,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
8685,"RC2-1530B",0,0,377506,9343.440000000001,-4445.38,97.18899999999999,-456.456,212.281,-0.046,-5.0207,5.4895,-0.1782,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
