IDCompressor,Description,Tcmax,Tcmin,Temax,Temin,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,RPSmin,RPSmax,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
9615,"RC2-370B",50,10,9,-40,71220.703125,446.4387512207031,-17.8095645904541,648.7319946289062,91.32724761962891,-0.9786761403083801,-89.63967132568359,4.372762680053711,-0.03932458534836769,-4.275861263275146,0.1732999533414841,-0.001546751242130995,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9616,"RC2-410B",50,10,9,-40,67506.890625,554.9196166992188,-20.48882293701172,-3718.10205078125,283.9024658203125,-2.9625563621521,-319.4380187988281,11.64639282226562,-0.09041197597980499,-11.41547679901123,0.4184728264808655,-0.003771106246858835,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9617,"RC2-470B",50,10,9,-40,79662.71875,854.9251098632812,-25.13222503662109,2044.104614257812,39.88514709472656,-0.3114490509033203,-96.90040588378906,4.929340362548828,-0.04265249893069267,-6.239682197570801,0.2927446663379669,-0.003068592399358749,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9618,"RC2-510B",50,10,9,-40,97920.3125,887.5119018554688,-27.28192710876465,3956.822998046875,-10.79962921142578,0.1356339901685715,-0.220365047454834,2.177684307098389,-0.02504481375217438,-4.251955986022949,0.2377418428659439,-0.002588718198239803,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9619,"RC2-550B",50,10,9,-40,92444.0078125,636.2678833007812,-25.77439880371094,-3114.089111328125,295.0193786621094,-3.067291259765625,-346.9490356445312,12.76767921447754,-0.09926377981901169,-13.05315971374512,0.4680458903312683,-0.004072442185133696,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9620,"RC2-580B",50,10,9,-40,118892.53125,842.2625732421875,-29.49110984802246,5477.17138671875,-48.0655517578125,0.4930928945541382,45.47966384887695,0.8287166357040405,-0.0149185648187995,-2.943715810775757,0.1744020134210587,-0.001781135215424001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621,"RC2-620B",50,10,9,-40,117513.8671875,728.4820556640625,-29.33179664611816,757.0181274414062,165.9881591796875,-1.790547251701355,-169.0025329589844,8.04293155670166,-0.07240252941846848,-7.924657821655273,0.3203814327716827,-0.002865119837224483,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9622,"RC2-710B",50,10,9,-40,134718.359375,826.6420288085938,-33.41220855712891,1185.780517578125,174.6128234863281,-1.876711130142212,-177.3996429443359,8.643316268920898,-0.07852596789598465,-8.480229377746582,0.3457348644733429,-0.003113196464255452,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9623,"RC2-790B",50,10,9,-40,139277.953125,488.2482299804688,-30.7327938079834,-973.6624145507812,261.1661071777344,-2.701074600219727,-348.9073181152344,13.70987510681152,-0.1138629913330078,-14.61900806427002,0.5366935729980469,-0.004614386241883039,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9624,"RC2-830B",50,10,9,-40,151952.984375,1141.728149414062,-39.83955001831055,5414.49609375,2.629589557647705,0.1013337299227715,-85.48536682128906,6.271317481994629,-0.06355948746204376,-8.831459045410156,0.4316474199295044,-0.004489249549806118,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9625,"RC2-930B",50,10,9,-40,201256.25,1368.30224609375,-48.99725723266602,9425.9462890625,-90.89324951171875,0.9432656168937683,72.02114868164062,1.861605405807495,-0.03208297863602638,-5.62671947479248,0.3381352722644806,-0.003570658387616277,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626,"RC2-100A",65,20,12,-20,18547,493.46,483.71,4.682,19.525,-12.623,0.0577,0.1176,-0.2324,0.0447,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627,"RC2-1020A",65,20,12,-20,268011,9413.440000000001,1722.98,155.436,52.678,-54.463,1.5485,-0.7916,-0.847,-0.1203,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9628,"RC2-1130A",65,20,12,-20,252255,8395.93,4760.39,123.698,142.159,-121.485,1.2337,0.1401,-1.7691,0.2755,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9629,"RC2-1270A",65,20,12,-20,400267,15585.09,-1099.36,276.621,-73.199,-1.009,2.5253,-2.551,0.3092,-0.6006,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9630,"RC2-140A",65,20,12,-20,27767,844.92,522.0599999999999,10.792,19.417,-13.805,0.1202,0.07199999999999999,-0.2387,0.0353,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,"RC2-1530A",65,20,12,-20,317695,10622.77,5893.96,157.216,174.449,-150.686,1.5617,0.1344,-2.179,0.3343,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9632,"RC2-180A",65,20,12,-20,36089,1196.75,692.33,17.556,20.794,-17.641,0.176,0.0244,-0.2579,0.0409,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9633,"RC2-200A",65,20,12,-20,38335,1122.54,818.0599999999999,13.268,31.226,-21.42,0.1524,0.1467,-0.3785,0.0626,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9634,"RC2-260A",65,20,12,-20,50740,1594.98,1083.18,21.709,35.869,-27.607,0.2318,0.112,-0.4358,0.0745,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9635,"RC2-300A",65,20,12,-20,60810,2001.3,1198.18,29.134,36.459,-30.447,0.2945,0.0541,-0.4498,0.0728,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9636,"RC2-320A",65,20,12,-20,78638,2761.04,505.61,45.586,15.51,-15.981,0.4539,-0.2319,-0.2491,-0.0353,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9637,"RC2-410A",65,20,12,-20,85965,2866.27,1612.85,42.292,47.992,-41.187,0.4213,0.0437,-0.598,0.0927,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,"RC2-430A",65,20,12,-20,89284,2890.79,1778.06,40.915,56.411,-45.247,0.4127,0.1211,-0.6924,0.1102,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,"RC2-470A",65,20,12,-20,99090,3350.84,1756.56,50.173,50.833,-45.118,0.4922,0.008399999999999999,-0.6415999999999999,0.09379999999999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9640,"RC2-550A",65,20,12,-20,124627,4373.94,1535.78,70.316,41.619,-41.857,0.6695,-0.233,-0.5737,0.038,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9641,"RC2-790A",65,20,12,-20,204963,7805.95,372.17,137.682,-8.113,-21.465,1.2789,-1.1303,-0.1471,-0.1905,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9642,"RC2-830A",65,20,12,-20,204278,7754.17,1497.76,136.215,19.457,-46.819,1.2072,-0.975,-0.4349,-0.0443,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9643,"RC2-310A",65,20,12,-20,66489,2532.4,488.42,44.316,6.072,-15.696,0.4013,-0.3098,-0.1473,-0.0073,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9644,"RC2-340A",65,20,12,-20,73127,2810.61,479.9,49.546,4.214,-15.958,0.4457,-0.3646,-0.1359,-0.0152,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9645,"RC2-370A",65,20,12,-20,91763,3559,-200.7,62.903,-14.662,-1.7,0.5727,-0.5616,0.0403,-0.1256,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9646,"RC2-510A",65,20,12,-20,115724,4412.25,206.14,77.68899999999999,-4.477,-12.457,0.7181999999999999,-0.6286,-0.0956,-0.1002,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9647,"RC2-580A",65,20,12,-20,148160,5876.76,-658.01,105.223,-37.272,4.757,0.9493,-1.023,0.2077,-0.2435,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9648,"RC2-620A",65,20,12,-20,151207,5875.25,-356.54,103.969,-25.241,-2.221,0.9462,-0.9351,0.07770000000000001,-0.2101,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9649,"RC2-710A",65,20,12,-20,173710,6754.69,-425.48,119.595,-29.59,-2.191,1.0879,-1.0794,0.0955,-0.2433,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9650,"RC2-930A",65,20,12,-20,251552,10022.97,-1232.23,179.879,-67.97799999999999,10.644,1.6197,-1.7763,0.4017,-0.4272,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9651,"RC2-230A",65,20,12,-20,53750,1792.94,1000.44,26.456,30.048,-25.862,0.2633,0.0309,-0.3815,0.062,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9652,"RC2-100B",50,10,9,-40,18547,493.46,483.71,4.682,19.525,-12.623,0.0577,0.1176,-0.2324,0.0447,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,"RC2-1020B",50,10,9,-40,268011,9413.440000000001,1722.98,155.436,52.678,-54.463,1.5485,-0.7916,-0.847,-0.1203,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9654,"RC2-1130B",50,10,9,-40,252255,8395.93,4760.39,123.698,142.159,-121.485,1.2337,0.1401,-1.7691,0.2755,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,"RC2-1270B",50,10,9,-40,400267,15585.09,-1099.36,276.621,-73.199,-1.009,2.5253,-2.551,0.3092,-0.6006,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,"RC2-140B",50,10,9,-40,27767,844.92,522.0599999999999,10.792,19.417,-13.805,0.1202,0.07199999999999999,-0.2387,0.0353,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9657,"RC2-1530B",50,10,9,-40,317695,10622.77,5893.96,157.216,174.449,-150.686,1.5617,0.1344,-2.179,0.3343,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9658,"RC2-180B",50,10,9,-40,36089,1196.75,692.33,17.556,20.794,-17.641,0.176,0.0244,-0.2579,0.0409,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9659,"RC2-200B",50,10,9,-40,38335,1122.54,818.0599999999999,13.268,31.226,-21.42,0.1524,0.1467,-0.3785,0.0626,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9660,"RC2-260B",50,10,9,-40,50740,1594.98,1083.18,21.709,35.869,-27.607,0.2318,0.112,-0.4358,0.0745,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9661,"RC2-300B",50,10,9,-40,60810,2001.3,1198.18,29.134,36.459,-30.447,0.2945,0.0541,-0.4498,0.0728,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662,"RC2-320B",50,10,9,-40,78638,2761.04,505.61,45.586,15.51,-15.981,0.4539,-0.2319,-0.2491,-0.0353,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9663,"RC2-410B",50,10,9,-40,85965,2866.27,1612.85,42.292,47.992,-41.187,0.4213,0.0437,-0.598,0.0927,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9664,"RC2-470B",50,10,9,-40,99090,3350.84,1756.56,50.173,50.833,-45.118,0.4922,0.008399999999999999,-0.6415999999999999,0.09379999999999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9665,"RC2-550B",50,10,9,-40,124627,4373.94,1535.78,70.316,41.619,-41.857,0.6695,-0.233,-0.5737,0.038,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666,"RC2-790B",50,10,9,-40,204963,7805.95,372.17,137.682,-8.113,-21.465,1.2789,-1.1303,-0.1471,-0.1905,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9667,"RC2-830B",50,10,9,-40,204278,7754.17,1497.76,136.215,19.457,-46.819,1.2072,-0.975,-0.4349,-0.0443,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9668,"RC2-230B",50,10,9,-40,53750,1792.94,1000.44,26.456,30.048,-25.862,0.2633,0.0309,-0.3815,0.062,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9669,"RC2-310B",50,10,9,-40,79986,3046.48,587.5700000000001,53.312,7.305,-18.883,0.4828,-0.3727,-0.1772,-0.008800000000000001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9670,"RC2-340B",50,10,9,-40,87972,3381.16,577.3200000000001,59.604,5.069,-19.197,0.5361,-0.4386,-0.1634,-0.0183,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9671,"RC2-370B",50,10,9,-40,110391,4281.48,-241.44,75.673,-17.638,-2.045,0.6889,-0.6755,0.0485,-0.1511,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9672,"RC2-510B",50,10,9,-40,139216,5307.93,247.99,93.45999999999999,-5.386,-14.986,0.864,-0.7562,-0.115,-0.1206,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9673,"RC2-580B",50,10,9,-40,178237,7069.74,-791.58,126.583,-44.838,5.723,1.142,-1.2307,0.2498,-0.2929,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9674,"RC2-620B",50,10,9,-40,181903,7067.92,-428.92,125.075,-30.365,-2.672,1.1383,-1.125,0.0935,-0.2527,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9675,"RC2-710B",50,10,9,-40,208973,8125.89,-511.85,143.873,-35.597,-2.636,1.3088,-1.2985,0.1149,-0.2927,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9676,"RC2-930B",50,10,9,-40,302617,12057.63,-1482.37,216.394,-81.777,12.804,1.9485,-2.1369,0.4833,-0.5139,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9677,"CSW6583-40Y",55,20,12.5,-15,159855.0353,6787.750877,50.893676,116.6692837,-26.3291593,-24.96176768,0.70212443,-0.8014685499999999,-0.256796,0.07916457,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9678,"CSW6593-50Y",55,20,12.5,-15,213182.6693,8115.946593,-1833.40371,123.1598881,-49.85043207,1.836554257,0.799630814,-0.623445855,0.002027164,-0.007835017,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9679,"CSW7573-60Y",55,20,12.5,-15,236031.0254,9346.712933000001,-754.0266971999999,151.8789255,-31.10590743,-22.90532405,0.96066839,-0.87444773,-0.47066529,0.08687167,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9680,"CSW7583-70Y",55,20,12.5,-15,268417.79,10631.82079,-852.5757644,172.8056038,-35.24053156,-26.18729705,1.093072392,-0.995004222,-0.537680802,0.09943814400000001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9681,"CSW7593-80Y",55,20,12.5,-15,305723.3134,12109.46368,-971.0693452,196.8226538,-40.1383682,-29.8268875,1.2449909,-1.1332929,-0.6124093,0.1132584,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9682,"CSW8573-90Y",55,20,12.5,-15,393937.1858,15184.40868,-1695.770496,242.7526338,-61.0269398,-31.29573559,1.529124815,-1.410042067,-0.605650055,0.134289989,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9683,"CSW8583-110Y",55,20,12.5,-15,440440.3085,16505.81569,-2868.001593,255.1846002,-85.9939318,-11.28754278,1.631302742,-1.373261377,-0.25410066,0.020635566,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9684,"CSW8593-125Y",55,20,12.5,-15,501352.2661,18788.53489,-3264.640111,290.4760874,-97.8867096,-12.84858593,1.856908441,-1.563180503,-0.289242241,0.023489421,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9685,"CSW95103-240Y",55,20,12.5,-15,981523.3329,38367.88009,-5586.246605,606.7575864,-202.1013303,-51.68094933,3.716871397,-3.745366188,-1.056924023,0.199310115,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9686,"CSW95113-280Y",55,20,12.5,-15,1088611.036,42546.8396,-6200.325485,672.7652528,-224.2396957,-57.04396926,4.12167448,-4.15111741,-1.16819156,0.21956763,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9687,"CSW9563-140Y",55,20,12.5,-15,580659.0502000001,21892.4162,-1948.242048,347.5542316,-58.23782003,-54.87068147,2.304672195,-1.617615899,-1.108652364,0.173728696,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9688,"CSW9573-160Y",55,20,12.5,-15,664383.4253999999,25049.44662,-2240.259007,397.617591,-67.0612222,-62.46131331,2.635937647,-1.85269447,-1.263026828,0.197483377,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9689,"CSW9583-180Y",55,20,12.5,-15,796958.1573,30466.19459,-4983.817112,473.3836315,-159.2936764,-24.35332466,3.003780737,-2.575714159,-0.552031348,0.049097406,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9690,"CSW9593-210Y",55,20,12.5,-15,905419.2516,34610.56419,-5663.285645,537.7615303,-181.071569,-27.54342606,3.412071278,-2.926545261,-0.625604028,0.055208284,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9691,"CSW6583-40Y",53.2,20,12.5,-15,58231.98274,2441.523444,247.5299345,42.26874788,4.165459079,-14.23681498,0.301447686,-0.210251907,-0.21044117,0.046793642,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9692,"CSW6593-50Y",53.2,20,12.5,-15,79131.90405,3062.931109,-526.8228983,47.04335534,-10.8179124,-2.08858443,0.34676136,-0.20222708,-0.01419592,-0.00847561,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9693,"CSW7573-60Y",53.2,20,12.5,-15,85309.02209,3386.951717,-45.5984139,55.51717095,2.366791032,-12.709152,0.403374028,-0.248443335,-0.250612805,0.03241536,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9694,"CSW7583-70Y",53.2,20,12.5,-15,103044.654,4088.75566,-66.33354704,66.96180594,2.18670064,-15.1855242,0.4839565,-0.30170867,-0.30167527,0.04021629,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9695,"CSW7593-80Y",53.2,20,12.5,-15,110494.5786,4387.612078,-56.62759029,71.93210883,3.15979375,-16.53149531,0.52258021,-0.32143687,-0.32624748,0.04236403,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9696,"CSW8573-90Y",53.2,20,12.5,-15,138094.7881,5560.540588,-684.8469515,88.4419659,-14.9291894,-21.3081564,0.660007,-0.6723016000000001,-0.1522769,0.0798517,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9697,"CSW8583-110Y",53.2,20,12.5,-15,169570.165,6658.604449,-1310.822803,103.025021,-31.113453,-11.43979,0.777473,-0.784397,0.050706,-0.003296,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9698,"CSW8593-125Y",53.2,20,12.5,-15,193021.358,7579.475277,-1492.106807,117.2731626,-35.4163774,-13.0218885,0.8849963,-0.892877,0.0577185,-0.0037521,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,"CSW95103-240Y",53.2,20,12.5,-15,368987.3184,15381.24297,-2851.149199,244.1601331,-74.35308360000001,-34.5272652,1.5920247,-1.4611868,-0.5513219,0.2102337,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9700,"CSW95113-280Y",53.2,20,12.5,-15,401215.7612,16799.30622,-3162.143226,266.8316689,-81.30006517,-39.76042864,1.77007834,-1.68816942,-0.53644494,0.22838473,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9701,"CSW9563-140Y",53.2,20,12.5,-15,217105.3477,8648.044497999999,-1277.355619,135.39844,-28.91810935,-27.09625295,0.88140491,-0.56981015,-0.547858,0.1786993,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9702,"CSW9573-160Y",53.2,20,12.5,-15,248407.5755,9895.055741,-1465.56467,154.9101825,-33.25419119,-30.87288431,1.00826652,-0.6531350500000001,-0.62430792,0.20369038,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9703,"CSW9583-180Y",53.2,20,12.5,-15,297933.3118,12007.52233,-2621.100086,185.6876614,-70.72057435000001,-15.25061573,1.17268501,-0.96656608,-0.33562311,0.12713959,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9704,"CSW9593-210Y",53.2,20,12.5,-15,338478.7155,13640.99987,-2978.145861,210.9453692,-80.38604805999999,-17.28093351,1.33219776,-1.09858177,-0.38034865,0.14410367,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9705,"CSW6583-40Y",55,20,12.5,-15,81595.81068,3531.191141,122.2174678,60.28059166,-6.947406122,-18.02905516,0.357824984,-0.312640458,-0.255435286,0.09290617299999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9706,"CSW6593-50Y",55,20,12.5,-15,110561.1979,4331.803683,-982.1759226,66.17630828999999,-24.27384837,-0.671504723,0.428482613,-0.269537769,-0.06105322,0.016135269,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9707,"CSW7573-60Y",55,20,12.5,-15,127977.0677,5191.14423,-375.5014025,84.27494699,-11.97690181,-16.72584656,0.523266524,-0.379938926,-0.36961861,0.093531824,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9708,"CSW7583-70Y",55,20,12.5,-15,149821.1046,6074.200919,-435.4059436,98.62418235,-14.02821485,-19.59114674,0.61269683,-0.44726685,-0.43146359,0.1089749,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9709,"CSW7593-80Y",55,20,12.5,-15,157619.991,6403.450203,-461.2089404,104.0006899,-14.4745098,-20.8478885,0.6450496,-0.4635787,-0.4624083,0.1176444,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9710,"CSW8573-90Y",55,20,12.5,-15,211925.2539,8138.655414,-639.5386895,130.8388935,-23.8476908,-24.2218085,0.9099262,-0.9056552,-0.2504579,0.074694,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9711,"CSW8583-110Y",55,20,12.5,-15,245514.5375,9189.780024,-1424.343282,143.5259116,-42.4366428,-10.53823341,1.02365843,-0.97353247,0.00473705,-0.02001603,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9712,"CSW8593-125Y",55,20,12.5,-15,279468.6757,10460.70705,-1621.326927,163.3752398,-48.30554021,-11.99564867,1.16522822,-1.10816994,0.00539218,-0.02278421,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9713,"CSW95103-240Y",55,20,12.5,-15,587247.3269,24317.82531,-4166.820138,386.5701171,-120.1888117,-56.96156761,2.43685166,-2.34415581,-0.8478005199999999,0.36434575,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9714,"CSW95113-280Y",55,20,12.5,-15,604862.5941,24625.81565,-3901.895784,391.3299417,-119.2019465,-53.25217073,2.48485959,-2.45750166,-0.74620844,0.28369874,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9715,"CSW9563-140Y",55,20,12.5,-15,335966.1737,12773.81255,-1267.051995,202.2026072,-36.984158,-36.3606098,1.3690774,-1.0610171,-0.5943174,0.1379279,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9716,"CSW9573-160Y",55,20,12.5,-15,384427.1234,14614.44746,-1457.048002,231.158297,-42.42226038,-41.40542335,1.56072108,-1.20964601,-0.67901411,0.15697738,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9717,"CSW9583-180Y",55,20,12.5,-15,431276.7033,16636.38952,-2919.927343,258.4213541,-92.73794845,-16.49164251,1.68164448,-1.58027949,-0.19235845,0.04156331,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9718,"CSW9593-210Y",55,20,12.5,-15,489970.6213,18899.66982,-3318.019539,293.5774835,-105.4294895,-18.66384174,1.91043865,-1.79601518,-0.2172642,0.04678442,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9719,"CSW6583-40Y",55,20,12.5,-15,114526.6042,4859.032847,-65.34207919000001,81.31295483,-24.41623516,-19.7324479,0.459129349,-0.570277621,-0.187711226,0.097900534,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9720,"CSW6593-50Y",55,20,12.5,-15,154179.5914,5884.939502,-1570.533933,88.61546930999999,-45.68250923,3.51858329,0.54591576,-0.51730489,0.03739998,0.00024256,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9721,"CSW7573-60Y",55,20,12.5,-15,177766.7682,7053.845231,-808.7620657,112.3531002,-34.31097533,-16.73182879,0.67064285,-0.69274063,-0.31556407,0.09524296,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9722,"CSW7583-70Y",55,20,12.5,-15,209901.5091,8330.00686,-937.1649865000001,132.7907028,-39.84258549,-19.9884615,0.79445751,-0.81581718,-0.37745718,0.11252346,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9723,"CSW7593-80Y",55,20,12.5,-15,230252.2677,9138.775353999999,-1043.146814,145.5957389,-44.33389127,-21.79905717,0.869115414,-0.8977624910000001,-0.410718399,0.124024768,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9724,"CSW8573-90Y",55,20,12.5,-15,289236.6989,11031.84848,-1059.216317,176.290834,-42.55093743,-28.11604689,1.18689532,-1.24775383,-0.2952196,0.0904956,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9725,"CSW8583-110Y",55,20,12.5,-15,344211.9882,12792.65186,-2167.90387,198.6088474,-68.77647451999999,-10.52994602,1.36283869,-1.3552817,0.0209455,-0.02680868,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9726,"CSW8593-125Y",55,20,12.5,-15,391815.7738,14561.8484,-2467.720363,226.0760284,-78.2881146,-11.9862152,1.5513164,-1.5427143,0.0238422,-0.0305163,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9727,"CSW95103-240Y",55,20,12.5,-15,761028.173,30024.6864,-4250.896969,476.8264449,-148.3202499,-49.23987575,3.00837723,-2.997531489,-0.823719694,0.19028654,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9728,"CSW95113-280Y",55,20,12.5,-15,790449.8179,31427.02724,-4556.592519,499.1877392,-152.7434125,-54.85665932,3.13666665,-3.06156161,-0.93904625,0.24288017,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9729,"CSW9563-140Y",55,20,12.5,-15,455621.1912,17196.68385,-1596.13396,272.5212208,-48.9251109,-44.1710192,1.811746,-1.3237473,-0.8363351999999999,0.1496474,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
